anno,gruppo,chiave,valore
2017,investimento_ind,722|S,6.674173764
2017,investimento_ind,81|E,16.10101285
2017,investimento_ind,81|N,14.02199095
2017,investimento_ind,81|S,8.53228717
2017,investimento_ind,ORE|E,24.33436693
2017,investimento_ind,ORE|N,8.148139647
2017,investimento_ind,ORE|S,46.31416512
2017,investimento_ind,HS|R,629.0185563
2017,stock_ind,111CA|E,257.6528048
2017,stock_ind,111CA|N,0.09414761905
2017,stock_ind,111CA|S,269.4298128
2017,stock_ind,113FF|E,43.593027
2017,stock_ind,113FF|N,0.3457146739
2017,stock_ind,113FF|S,19.24837758
2017,stock_ind,211|E,54.63126166
2017,stock_ind,211|N,12.72145581
2017,stock_ind,211|S,1502.39469
2017,stock_ind,212|E,44.27338211
2017,stock_ind,212|N,1.86784538
2017,stock_ind,212|S,130.2364194
2017,stock_ind,213|E,81.59351535
2017,stock_ind,213|N,2.357406265
2017,stock_ind,213|S,62.23655737
2017,stock_ind,22|E,630.4261344
2017,stock_ind,22|N,18.33135788
2017,stock_ind,22|S,1705.40713
2017,stock_ind,23|E,214.1046572
2017,stock_ind,23|N,9.084762357
2017,stock_ind,23|S,83.2456672
2017,stock_ind,311FT|E,174.7958412
2017,stock_ind,311FT|N,29.99935734
2017,stock_ind,311FT|S,134.4748722
2017,stock_ind,313TT|E,14.00294643
2017,stock_ind,313TT|N,2.908558387
2017,stock_ind,313TT|S,20.75044369
2017,stock_ind,315AL|E,4.094900354
2017,stock_ind,315AL|N,2.922558764
2017,stock_ind,315AL|S,9.632409064
2017,stock_ind,321|E,19.95637796
2017,stock_ind,321|N,0.884080777
2017,stock_ind,321|S,21.12864442
2017,stock_ind,322|E,70.26555101
2017,stock_ind,322|N,9.407350572
2017,stock_ind,322|S,37.73060297
2017,stock_ind,323|E,22.82142938
2017,stock_ind,323|N,5.055359185
2017,stock_ind,323|S,17.06423272
2017,stock_ind,324|E,118.2880347
2017,stock_ind,324|N,42.25975544
2017,stock_ind,324|S,85.2562249
2017,stock_ind,325|E,201.3565055
2017,stock_ind,325|N,575.4954215
2017,stock_ind,325|S,156.5907484
2017,stock_ind,326|E,59.93569315
2017,stock_ind,326|N,14.50750684
2017,stock_ind,326|S,33.30621067
2017,stock_ind,327|E,44.38503675
2017,stock_ind,327|N,19.09349591
2017,stock_ind,327|S,33.53725367
2017,stock_ind,331|E,94.64679137
2017,stock_ind,331|N,14.67071406
2017,stock_ind,331|S,62.19189225
2017,stock_ind,332|E,113.242172
2017,stock_ind,332|N,21.15420596
2017,stock_ind,332|S,56.38055916
2017,stock_ind,333|E,103.1844404
2017,stock_ind,333|N,58.8848266
2017,stock_ind,333|S,67.05333003
2017,stock_ind,334|E,139.992712
2017,stock_ind,334|N,230.3913126
2017,stock_ind,334|S,144.8522903
2017,stock_ind,335|E,23.28542928
2017,stock_ind,335|N,22.60859481
2017,stock_ind,335|S,26.21418205
2017,stock_ind,3361MV|E,129.351479
2017,stock_ind,3361MV|N,58.48933489
2017,stock_ind,3361MV|S,61.19110447
2017,stock_ind,3364OT|E,46.66095382
2017,stock_ind,3364OT|N,65.00187479
2017,stock_ind,3364OT|S,55.47035117
2017,stock_ind,337|E,9.221698334
2017,stock_ind,337|N,3.036677223
2017,stock_ind,337|S,10.25395728
2017,stock_ind,339|E,40.35395728
2017,stock_ind,339|N,34.8098937
2017,stock_ind,339|S,31.65603199
2017,stock_ind,42|E,247.2613787
2017,stock_ind,42|N,70.24531097
2017,stock_ind,42|S,288.8850103
2017,stock_ind,441|E,31.12953088
2017,stock_ind,441|N,4.928115604
2017,stock_ind,441|S,153.8423667
2017,stock_ind,445|E,53.50254367
2017,stock_ind,445|N,7.606677235
2017,stock_ind,445|S,159.4816566
2017,stock_ind,452|E,52.42068964
2017,stock_ind,452|N,10.56122971
2017,stock_ind,452|S,166.7798541
2017,stock_ind,481|E,194.6880543
2017,stock_ind,481|N,3.466543974
2017,stock_ind,481|S,54.6167833
2017,stock_ind,482|E,58.57325578
2017,stock_ind,482|N,2.289105124
2017,stock_ind,482|S,345.9640881
2017,stock_ind,483|E,47.22000866
2017,stock_ind,483|N,3.557851979
2017,stock_ind,483|S,6.671405177
2017,stock_ind,484|E,114.0094204
2017,stock_ind,484|N,2.357683929
2017,stock_ind,484|S,23.36105086
2017,stock_ind,485|E,24.89152073
2017,stock_ind,485|N,0.6262193277
2017,stock_ind,485|S,23.743924
2017,stock_ind,486|E,42.87843578
2017,stock_ind,486|N,1.530952043
2017,stock_ind,486|S,212.625616
2017,stock_ind,487OS|E,66.74515723
2017,stock_ind,487OS|N,3.99776077
2017,stock_ind,487OS|S,63.89412858
2017,stock_ind,493|E,12.38694921
2017,stock_ind,493|N,1.72772819
2017,stock_ind,493|S,36.13439832
2017,stock_ind,4A0|E,196.2498557
2017,stock_ind,4A0|N,34.20620339
2017,stock_ind,4A0|S,428.9610928
2017,stock_ind,511|E,34.62142514
2017,stock_ind,511|N,230.1860015
2017,stock_ind,511|S,50.08940005
2017,stock_ind,512|E,12.47786357
2017,stock_ind,512|N,233.9931377
2017,stock_ind,512|S,32.16651208
2017,stock_ind,513|E,636.262024
2017,stock_ind,513|N,200.3512897
2017,stock_ind,513|S,768.7928425
2017,stock_ind,514|E,105.4748969
2017,stock_ind,514|N,135.9330849
2017,stock_ind,514|S,59.91890019
2017,stock_ind,521CI|E,480.1825788
2017,stock_ind,521CI|N,66.41515985
2017,stock_ind,521CI|S,346.1589808
2017,stock_ind,523|E,37.13281719
2017,stock_ind,523|N,36.23571227
2017,stock_ind,523|S,99.8068775
2017,stock_ind,524|E,59.54555521
2017,stock_ind,524|N,64.75296437
2017,stock_ind,524|S,151.1118275
2017,stock_ind,525|E,0.8322235086
2017,stock_ind,525|N,1.626739927
2017,stock_ind,525|S,33.88049416
2017,stock_ind,532RL|E,468.8929622
2017,stock_ind,532RL|N,7.958763793
2017,stock_ind,532RL|S,25.67218268
2017,stock_ind,5411|E,16.10601022
2017,stock_ind,5411|N,4.55630137
2017,stock_ind,5411|S,24.64772406
2017,stock_ind,5412OP|E,144.1355242
2017,stock_ind,5412OP|N,249.0772075
2017,stock_ind,5412OP|S,138.6120006
2017,stock_ind,5415|E,25.51066505
2017,stock_ind,5415|N,50.46051642
2017,stock_ind,5415|S,27.38772727
2017,stock_ind,55|E,56.92331149
2017,stock_ind,55|N,48.57555334
2017,stock_ind,55|S,260.8177692
2017,stock_ind,561|E,95.832609
2017,stock_ind,561|N,47.37889599
2017,stock_ind,561|S,64.50680406
2017,stock_ind,562|E,31.19989554
2017,stock_ind,562|N,1.077973066
2017,stock_ind,562|S,67.00658038
2017,stock_ind,61|E,51.46910532
2017,stock_ind,61|N,34.46155442
2017,stock_ind,61|S,470.8091606
2017,stock_ind,621|E,167.3362224
2017,stock_ind,621|N,17.59306363
2017,stock_ind,621|S,194.7077278
2017,stock_ind,622|E,265.7147059
2017,stock_ind,622|N,30.11456909
2017,stock_ind,622|S,666.8200016
2017,stock_ind,623|E,21.03183076
2017,stock_ind,623|N,3.678154052
2017,stock_ind,623|S,73.40410539
2017,stock_ind,624|E,11.54786834
2017,stock_ind,624|N,1.625862157
2017,stock_ind,624|S,50.54613763
2017,stock_ind,711AS|E,26.06741793
2017,stock_ind,711AS|N,49.18156545
2017,stock_ind,711AS|S,94.90053349
2017,stock_ind,713|E,39.89211801
2017,stock_ind,713|N,3.245136997
2017,stock_ind,713|S,144.2908356
2017,stock_ind,721|E,36.20272011
2017,stock_ind,721|N,4.089414914
2017,stock_ind,721|S,318.4091899
2017,stock_ind,722|E,87.9569598
2017,stock_ind,722|N,5.369902828
2017,stock_ind,722|S,156.2688383
2017,stock_ind,81|E,101.5780511
2017,stock_ind,81|N,42.48386591
2017,stock_ind,81|S,452.545488
2017,stock_ind,ORE|E,102.0205935
2017,stock_ind,ORE|N,11.91914842
2017,stock_ind,ORE|S,1099.232692
2017,stock_ind,HS|R,17164.48709
2017,scorte,2,210.900113
2017,scorte,3,112.1785271
2017,scorte,5,447.1794624
2017,scorte,6,367.5555012
2017,scorte,8,427.8361229
2017,scorte,9,368.1244608
2017,scorte,11,236.06313
2017,scorte,12,55.86505124
2017,scorte,13,88.1844802
2017,scorte,14,276.2045205
2017,scorte,15,184.1263942
2017,aggregati,produzione_tot,32757.69183
2017,aggregati,consumo_tot,12451.96078
2017,aggregati,investimento_tot,3252.14232
2017,aggregati,importazioni_tot,2503.170818
2017,aggregati,scorte_tot,2774.217764
2018,produzione,111CA,467.4644941
2018,produzione,113FF,48.19002008
2018,produzione,211,447.4323939
2018,produzione,212,108.9224061
2018,produzione,213,128.8730747
2018,produzione,22,466.1839426
2018,produzione,23,1414.234031
2018,produzione,321,98.90737823
2018,produzione,327,110.9461753
2018,produzione,331,257.0316787
2018,produzione,332,348.6373281
2018,produzione,333,359.3249435
2018,produzione,334,387.669698
2018,produzione,335,122.9435419
2018,produzione,3361MV,602.9493573
2018,produzione,3364OT,328.7230034
2018,produzione,337,70.139164
2018,produzione,339,158.2361891
2018,produzione,311FT,954.0204649
2018,produzione,313TT,48.29921324
2018,produzione,315AL,16.00923031
2018,produzione,322,171.107564
2018,produzione,323,79.72712076
2018,produzione,324,904.6962745
2018,produzione,325,787.1242308
2018,produzione,326,238.2799437
2018,produzione,42,1984.059546
2018,produzione,441,398.0865642
2018,produzione,445,215.2109265
2018,produzione,452,240.6250295
2018,produzione,4A0,987.6842862
2018,produzione,481,251.8400728
2018,produzione,482,79.38873913
2018,produzione,483,53.2805923
2018,produzione,484,366.5217783
2018,produzione,485,86.56024859
2018,produzione,486,47.32494014
2018,produzione,487OS,227.7101151
2018,produzione,493,120.744512
2018,produzione,511,412.4978578
2018,produzione,512,157.1074051
2018,produzione,513,913.0734665
2018,produzione,514,426.117332
2018,produzione,521CI,803.2688253
2018,produzione,523,438.3341838
2018,produzione,524,1007.748172
2018,produzione,525,118.7996066
2018,produzione,HS,1765.550665
2018,produzione,ORE,1187.814105
2018,produzione,532RL,363.8830838
2018,produzione,5411,298.8663394
2018,produzione,5415,560.9243514
2018,produzione,5412OP,1359.250593
2018,produzione,55,595.6378758
2018,produzione,561,925.8246385
2018,produzione,562,107.3080781
2018,produzione,61,326.0654327
2018,produzione,621,1056.836397
2018,produzione,622,800.3516608
2018,produzione,623,220.9728028
2018,produzione,624,207.0161449
2018,produzione,711AS,185.8920806
2018,produzione,713,143.7093335
2018,produzione,721,258.0247154
2018,produzione,722,741.554631
2018,produzione,81,657.0884105
2018,produzione,GFGD,612.2585649
2018,produzione,GFGN,381.0721593
2018,produzione,GFE,91.19980841
2018,produzione,GSLG,2124.206326
2018,produzione,GSLE,330.9742858
2018,consumo,111CA,90.28053145
2018,importazioni,111CA,49.78225289
2018,consumo,113FF,5.616757803
2018,importazioni,113FF,16.31313686
2018,consumo,211,0
2018,importazioni,211,219.9574953
2018,consumo,212,0.1816203771
2018,importazioni,212,5.926669547
2018,consumo,213,0
2018,importazioni,213,0.6982794559
2018,consumo,22,259.5209548
2018,importazioni,22,2.20326384
2018,consumo,23,0
2018,importazioni,23,-0
2018,consumo,321,2.876628792
2018,importazioni,321,18.67308368
2018,consumo,327,9.345536623
2018,importazioni,327,23.94347163
2018,consumo,331,0.6421865586
2018,importazioni,331,89.32542832
2018,consumo,332,15.76179256
2018,importazioni,332,68.35653346
2018,consumo,333,8.454995641
2018,importazioni,333,166.0865247
2018,consumo,334,82.62776111
2018,importazioni,334,372.1090421
2018,consumo,335,38.60929275
2018,importazioni,335,106.8159662
2018,consumo,3361MV,183.735493
2018,importazioni,3361MV,320.3072752
2018,consumo,3364OT,21.0929028
2018,importazioni,3364OT,49.38130926
2018,consumo,337,44.68136376
2018,importazioni,337,43.77075057
2018,consumo,339,84.7280109
2018,importazioni,339,95.88389887
2018,consumo,311FT,600.197425
2018,importazioni,311FT,98.59960961
2018,consumo,313TT,20.7094639
2018,importazioni,313TT,32.53568034
2018,consumo,315AL,136.4849531
2018,importazioni,315AL,139.0063012
2018,consumo,322,19.0286004
2018,importazioni,322,22.63074449
2018,consumo,323,2.584776786
2018,importazioni,323,2.695262182
2018,consumo,324,291.6662863
2018,importazioni,324,95.11164969
2018,consumo,325,267.0030916
2018,importazioni,325,252.5869298
2018,consumo,326,34.32379848
2018,importazioni,326,54.36762914
2018,consumo,42,526.8063199
2018,importazioni,42,0
2018,consumo,441,294.4554141
2018,importazioni,441,-0
2018,consumo,445,200.6477038
2018,importazioni,445,-0
2018,consumo,452,227.4092027
2018,importazioni,452,-0
2018,consumo,4A0,821.6364167
2018,importazioni,4A0,-0
2018,consumo,481,142.1266365
2018,importazioni,481,48.66509071
2018,consumo,482,7.577723585
2018,importazioni,482,0
2018,consumo,483,22.97374164
2018,importazioni,483,0
2018,consumo,484,84.66926789
2018,importazioni,484,0
2018,consumo,485,48.71873299
2018,importazioni,485,-0
2018,consumo,486,2.613623678
2018,importazioni,486,-0
2018,consumo,487OS,16.62907101
2018,importazioni,487OS,0
2018,consumo,493,0.2483656277
2018,importazioni,493,-0
2018,consumo,511,105.8745774
2018,importazioni,511,4.635359095
2018,consumo,512,23.85473789
2018,importazioni,512,11.26159461
2018,consumo,513,369.5735081
2018,importazioni,513,0.1697483111
2018,consumo,514,60.97284357
2018,importazioni,514,1.008874908
2018,consumo,521CI,208.3115147
2018,importazioni,521CI,5.194080388
2018,consumo,523,176.0088419
2018,importazioni,523,0.04386060877
2018,consumo,524,399.5946798
2018,importazioni,524,39.63401954
2018,consumo,525,132.4877315
2018,importazioni,525,-0
2018,consumo,HS,1756.49462
2018,importazioni,HS,-0
2018,consumo,ORE,5.394913623
2018,importazioni,ORE,-0
2018,consumo,532RL,94.67279318
2018,importazioni,532RL,-0
2018,consumo,5411,87.56537508
2018,importazioni,5411,3.545547942
2018,consumo,5415,0
2018,importazioni,5415,36.37668754
2018,consumo,5412OP,69.73070769
2018,importazioni,5412OP,87.07628707
2018,consumo,55,0
2018,importazioni,55,-0
2018,consumo,561,65.2568636
2018,importazioni,561,1.685940005
2018,consumo,562,25.28521587
2018,importazioni,562,0.1960295971
2018,consumo,61,326.4353437
2018,importazioni,61,1.391184301
2018,consumo,621,1044.996561
2018,importazioni,621,0.1124523225
2018,consumo,622,985.0868163
2018,importazioni,622,3.888887608
2018,consumo,623,219.0013634
2018,importazioni,623,0.0300266809
2018,consumo,624,208.9608643
2018,importazioni,624,-0
2018,consumo,711AS,80.14652361
2018,importazioni,711AS,0.9161848555
2018,consumo,713,195.5151654
2018,importazioni,713,0.005325889133
2018,consumo,721,147.3647307
2018,importazioni,721,-0
2018,consumo,722,661.6001475
2018,importazioni,722,-0
2018,consumo,81,574.893236
2018,importazioni,81,4.479202408
2018,consumo,GFGD,0
2018,importazioni,GFGD,-0
2018,consumo,GFGN,0
2018,importazioni,GFGN,-0
2018,consumo,GFE,6.369834696
2018,importazioni,GFE,0.2721202267
2018,consumo,GSLG,0
2018,importazioni,GSLG,-0
2018,consumo,GSLE,66.05571077
2018,importazioni,GSLE,-0
2018,investimento_tipo,E,1275.812968
2018,stock_tipo,E,7298.683131
2018,investimento_tipo,S,539.1882044
2018,stock_tipo,S,12820.10486
2018,investimento_tipo,N,984.9626808
2018,stock_tipo,N,3159.392321
2018,investimento_tipo,R,627.4769191
2018,stock_tipo,R,17362.16861
2018,investimento_ind,111CA|E,32.58020833
2018,investimento_ind,111CA|N,0.07305128205
2018,investimento_ind,111CA|S,5.573150372
2018,investimento_ind,113FF|E,8.208951338
2018,investimento_ind,113FF|N,0.3018936877
2018,investimento_ind,113FF|S,0.6462216441
2018,investimento_ind,211|E,6.664509236
2018,investimento_ind,211|N,4.609631009
2018,investimento_ind,211|S,111.7561334
2018,investimento_ind,212|E,6.352253038
2018,investimento_ind,212|N,0.68621375
2018,investimento_ind,212|S,5.464600477
2018,investimento_ind,213|E,13.99214433
2018,investimento_ind,213|N,1.318672448
2018,investimento_ind,213|S,4.080131315
2018,investimento_ind,22|E,73.1989403
2018,investimento_ind,22|N,12.89794239
2018,investimento_ind,22|S,76.49196922
2018,investimento_ind,23|E,40.73984426
2018,investimento_ind,23|N,4.333695557
2018,investimento_ind,23|S,1.813398062
2018,investimento_ind,311FT|E,25.90904704
2018,investimento_ind,311FT|N,9.065766133
2018,investimento_ind,311FT|S,7.250153043
2018,investimento_ind,313TT|E,1.259813673
2018,investimento_ind,313TT|N,0.7138848485
2018,investimento_ind,313TT|S,0.2286022243
2018,investimento_ind,315AL|E,0.4808749183
2018,investimento_ind,315AL|N,0.7666457108
2018,investimento_ind,315AL|S,0.0629047619
2018,investimento_ind,321|E,3.794411792
2018,investimento_ind,321|N,0.4074004141
2018,investimento_ind,321|S,0.9531523589
2018,investimento_ind,322|E,5.784755133
2018,investimento_ind,322|N,2.358506459
2018,investimento_ind,322|S,1.050939194
2018,investimento_ind,323|E,2.486137022
2018,investimento_ind,323|N,1.656260111
2018,investimento_ind,323|S,0.5611181319
2018,investimento_ind,324|E,16.20828735
2018,investimento_ind,324|N,10.08625374
2018,investimento_ind,324|S,3.58955532
2018,investimento_ind,325|E,26.59096832
2018,investimento_ind,325|N,93.68741472
2018,investimento_ind,325|S,7.480523962
2018,investimento_ind,326|E,9.544653921
2018,investimento_ind,326|N,3.620859088
2018,investimento_ind,326|S,1.855636716
2018,investimento_ind,327|E,5.096397241
2018,investimento_ind,327|N,4.05637339
2018,investimento_ind,327|S,0.8772196891
2018,investimento_ind,331|E,10.18421388
2018,investimento_ind,331|N,3.599339053
2018,investimento_ind,331|S,2.426063612
2018,investimento_ind,332|E,12.59735067
2018,investimento_ind,332|N,4.934567994
2018,investimento_ind,332|S,2.237016227
2018,investimento_ind,333|E,9.735019697
2018,investimento_ind,333|N,13.37556728
2018,investimento_ind,333|S,2.27915528
2018,investimento_ind,334|E,19.563931
2018,investimento_ind,334|N,77.35295106
2018,investimento_ind,334|S,4.968910571
2018,investimento_ind,335|E,3.64772835
2018,investimento_ind,335|N,5.139785241
2018,investimento_ind,335|S,0.632229411
2018,investimento_ind,3361MV|E,22.81834237
2018,investimento_ind,3361MV|N,26.35935794
2018,investimento_ind,3361MV|S,4.359423015
2018,investimento_ind,3364OT|E,7.336898982
2018,investimento_ind,3364OT|N,15.91069752
2018,investimento_ind,3364OT|S,2.430588911
2018,investimento_ind,337|E,1.744429342
2018,investimento_ind,337|N,1.043382527
2018,investimento_ind,337|S,0.4259756098
2018,investimento_ind,339|E,8.950148513
2018,investimento_ind,339|N,9.107697448
2018,investimento_ind,339|S,0.9209144197
2018,investimento_ind,42|E,44.76360002
2018,investimento_ind,42|N,34.90983052
2018,investimento_ind,42|S,14.63697971
2018,investimento_ind,441|E,6.942716142
2018,investimento_ind,441|N,2.390888893
2018,investimento_ind,441|S,2.894104608
2018,investimento_ind,445|E,8.342592233
2018,investimento_ind,445|N,4.035063595
2018,investimento_ind,445|S,4.78486214
2018,investimento_ind,452|E,11.22532413
2018,investimento_ind,452|N,6.932306024
2018,investimento_ind,452|S,6.884897507
2018,investimento_ind,481|E,20.62879673
2018,investimento_ind,481|N,1.865781675
2018,investimento_ind,481|S,3.048132656
2018,investimento_ind,482|E,4.483074272
2018,investimento_ind,482|N,1.108147118
2018,investimento_ind,482|S,8.619847426
2018,investimento_ind,483|E,3.44228227
2018,investimento_ind,483|N,3.640133099
2018,investimento_ind,483|S,0.4203499893
2018,investimento_ind,484|E,27.1618612
2018,investimento_ind,484|N,1.767567187
2018,investimento_ind,484|S,1.111642901
2018,investimento_ind,485|E,8.51624903
2018,investimento_ind,485|N,0.4758125
2018,investimento_ind,485|S,0.0770241038
2018,investimento_ind,486|E,6.973259735
2018,investimento_ind,486|N,0.5382861075
2018,investimento_ind,486|S,12.30886487
2018,investimento_ind,487OS|E,12.82214512
2018,investimento_ind,487OS|N,3.336172299
2018,investimento_ind,487OS|S,4.103717355
2018,investimento_ind,493|E,3.26862092
2018,investimento_ind,493|N,1.25712082
2018,investimento_ind,493|S,1.996339705
2018,investimento_ind,4A0|E,39.35139776
2018,investimento_ind,4A0|N,17.97464748
2018,investimento_ind,4A0|S,14.05857318
2018,investimento_ind,511|E,11.42347245
2018,investimento_ind,511|N,58.2522323
2018,investimento_ind,511|S,1.76344328
2018,investimento_ind,512|E,2.038365815
2018,investimento_ind,512|N,35.60917926
2018,investimento_ind,512|S,0.6520109546
2018,investimento_ind,513|E,154.0016936
2018,investimento_ind,513|N,62.01195282
2018,investimento_ind,513|S,17.77733788
2018,investimento_ind,514|E,51.91893787
2018,investimento_ind,514|N,86.42249536
2018,investimento_ind,514|S,15.03783296
2018,investimento_ind,521CI|E,99.78779793
2018,investimento_ind,521CI|N,47.52077149
2018,investimento_ind,521CI|S,9.849054052
2018,investimento_ind,523|E,8.207402384
2018,investimento_ind,523|N,22.71990871
2018,investimento_ind,523|S,4.602796671
2018,investimento_ind,524|E,14.90186956
2018,investimento_ind,524|N,37.10459716
2018,investimento_ind,524|S,3.444894849
2018,investimento_ind,525|E,0.08703354978
2018,investimento_ind,525|N,0.4634061466
2018,investimento_ind,525|S,0.04781118881
2018,investimento_ind,532RL|E,84.66378995
2018,investimento_ind,532RL|N,6.788750212
2018,investimento_ind,532RL|S,1.291686962
2018,investimento_ind,5411|E,2.97613187
2018,investimento_ind,5411|N,2.451215867
2018,investimento_ind,5411|S,0.8951586255
2018,investimento_ind,5412OP|E,31.06235388
2018,investimento_ind,5412OP|N,77.45078162
2018,investimento_ind,5412OP|S,10.32656316
2018,investimento_ind,5415|E,8.585783009
2018,investimento_ind,5415|N,31.93570821
2018,investimento_ind,5415|S,1.321334053
2018,investimento_ind,55|E,12.44553977
2018,investimento_ind,55|N,22.78970603
2018,investimento_ind,55|S,3.958424208
2018,investimento_ind,561|E,20.2350107
2018,investimento_ind,561|N,26.12068366
2018,investimento_ind,561|S,4.06870034
2018,investimento_ind,562|E,6.12029761
2018,investimento_ind,562|N,0.4595694022
2018,investimento_ind,562|S,1.121519178
2018,investimento_ind,61|E,8.647951997
2018,investimento_ind,61|N,10.62617974
2018,investimento_ind,61|S,19.48542307
2018,investimento_ind,621|E,37.26518565
2018,investimento_ind,621|N,7.798175659
2018,investimento_ind,621|S,7.802325803
2018,investimento_ind,622|E,64.26258543
2018,investimento_ind,622|N,14.28470073
2018,investimento_ind,622|S,23.75308962
2018,investimento_ind,623|E,3.360056245
2018,investimento_ind,623|N,1.533214479
2018,investimento_ind,623|S,3.27044447
2018,investimento_ind,624|E,2.559861631
2018,investimento_ind,624|N,1.126695526
2018,investimento_ind,624|S,1.467696757
2018,investimento_ind,711AS|E,3.977168239
2018,investimento_ind,711AS|N,10.36146808
2018,investimento_ind,711AS|S,4.750246703
2018,investimento_ind,713|E,10.08324084
2018,investimento_ind,713|N,2.508285948
2018,investimento_ind,713|S,11.55161596
2018,investimento_ind,721|E,7.288019624
2018,investimento_ind,721|N,2.421764972
2018,investimento_ind,721|S,10.67716787
2018,investimento_ind,722|E,15.08791483
2018,investimento_ind,722|N,3.453111361
2018,investimento_ind,722|S,5.689301581
2018,investimento_ind,81|E,17.47443809
2018,investimento_ind,81|N,16.32847725
2018,investimento_ind,81|S,7.911696165
2018,investimento_ind,ORE|E,23.95888609
2018,investimento_ind,ORE|N,8.724080649
2018,investimento_ind,ORE|S,41.30960493
2018,investimento_ind,HS|R,627.4769191
2018,stock_ind,111CA|E,253.7495329
2018,stock_ind,111CA|N,0.09868095238
2018,stock_ind,111CA|S,268.3591562
2018,stock_ind,113FF|E,46.00111321
2018,stock_ind,113FF|N,0.424533288
2018,stock_ind,113FF|S,19.41324602
2018,stock_ind,211|E,53.79899001
2018,stock_ind,211|N,14.61977277
2018,stock_ind,211|S,1504.781061
2018,stock_ind,212|E,43.93250765
2018,stock_ind,212|N,2.12368143
2018,stock_ind,212|S,130.4142363
2018,stock_ind,213|E,84.22482308
2018,stock_ind,213|N,2.79619785
2018,stock_ind,213|S,62.89554717
2018,stock_ind,22|E,656.7991146
2018,stock_ind,22|N,21.26613728
2018,stock_ind,22|S,1742.915403
2018,stock_ind,23|E,217.6132207
2018,stock_ind,23|N,10.05125323
2018,stock_ind,23|S,83.00375391
2018,stock_ind,311FT|E,182.3782971
2018,stock_ind,311FT|N,31.71506833
2018,stock_ind,311FT|S,137.4827363
2018,stock_ind,313TT|E,13.68644331
2018,stock_ind,313TT|N,2.9970134
2018,stock_ind,313TT|S,20.34967637
2018,stock_ind,315AL|E,4.054532933
2018,stock_ind,315AL|N,3.050093068
2018,stock_ind,315AL|S,9.414219634
2018,stock_ind,321|E,20.6772041
2018,stock_ind,321|N,0.9714857124
2018,stock_ind,321|S,21.40987882
2018,stock_ind,322|E,68.24308125
2018,stock_ind,322|N,9.598827501
2018,stock_ind,322|S,37.5942575
2018,stock_ind,323|E,22.30812154
2018,stock_ind,323|N,5.21777938
2018,stock_ind,323|S,17.08602284
2018,stock_ind,324|E,122.9021138
2018,stock_ind,324|N,43.65864039
2018,stock_ind,324|S,86.18877161
2018,stock_ind,325|E,203.0658266
2018,stock_ind,325|N,598.2762346
2018,stock_ind,325|S,159.1502583
2018,stock_ind,326|E,61.45566357
2018,stock_ind,326|N,14.95807626
2018,stock_ind,326|S,34.09676201
2018,stock_ind,327|E,44.30099045
2018,stock_ind,327|N,19.60115566
2018,stock_ind,327|S,33.35019024
2018,stock_ind,331|E,97.447096
2018,stock_ind,331|N,15.27119989
2018,stock_ind,331|S,62.6639221
2018,stock_ind,332|E,115.2813031
2018,stock_ind,332|N,21.76784937
2018,stock_ind,332|S,56.84804119
2018,stock_ind,333|E,103.2880301
2018,stock_ind,333|N,60.4472116
2018,stock_ind,333|S,67.28444148
2018,stock_ind,334|E,140.2267299
2018,stock_ind,334|N,230.0397081
2018,stock_ind,334|S,145.3227864
2018,stock_ind,335|E,24.07047826
2018,stock_ind,335|N,23.31944685
2018,stock_ind,335|S,26.09071667
2018,stock_ind,3361MV|E,133.5920389
2018,stock_ind,3361MV|N,62.12678063
2018,stock_ind,3361MV|S,63.59793169
2018,stock_ind,3364OT|E,48.12017129
2018,stock_ind,3364OT|N,64.3565919
2018,stock_ind,3364OT|S,56.13481403
2018,stock_ind,337|E,9.625819159
2018,stock_ind,337|N,3.237596601
2018,stock_ind,337|S,10.34685638
2018,stock_ind,339|E,42.97519282
2018,stock_ind,339|N,36.30937747
2018,stock_ind,339|S,31.65849865
2018,stock_ind,42|E,251.0101604
2018,stock_ind,42|N,76.72180955
2018,stock_ind,42|S,296.2192706
2018,stock_ind,441|E,32.55096204
2018,stock_ind,441|N,5.68334094
2018,stock_ind,441|S,152.5319292
2018,stock_ind,445|E,54.01138696
2018,stock_ind,445|N,8.819888253
2018,stock_ind,445|S,159.834998
2018,stock_ind,452|E,55.24688632
2018,stock_ind,452|N,12.13022758
2018,stock_ind,452|S,169.0962206
2018,stock_ind,481|E,200.3294553
2018,stock_ind,481|N,3.67102183
2018,stock_ind,481|S,56.39300323
2018,stock_ind,482|E,58.9352007
2018,stock_ind,482|N,2.355072202
2018,stock_ind,482|S,346.9805511
2018,stock_ind,483|E,47.34781922
2018,stock_ind,483|N,4.876886106
2018,stock_ind,483|S,6.925542544
2018,stock_ind,484|E,120.0750847
2018,stock_ind,484|N,2.854305505
2018,stock_ind,484|S,23.82466359
2018,stock_ind,485|E,29.12174867
2018,stock_ind,485|N,0.7480482143
2018,stock_ind,485|S,23.25077161
2018,stock_ind,486|E,43.47980414
2018,stock_ind,486|N,1.437412406
2018,stock_ind,486|S,219.3979321
2018,stock_ind,487OS|E,70.98621229
2018,stock_ind,487OS|N,5.029895133
2018,stock_ind,487OS|S,66.6445158
2018,stock_ind,493|E,13.73267714
2018,stock_ind,493|N,2.054747782
2018,stock_ind,493|S,37.29339777
